# run_start: 2026-07-04 08:08:51 | build: Jul  3 2026 21:53:53 | target_hz: 1000
timestamp_ns,dt,raw_baro_alt,gps_alt,ekf_alt,ekf_vel_z,pid_target,pid_out_throttle,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,ekf_roll_deg,ekf_pitch_deg,ekf_yaw_deg,tgt_roll_deg,tgt_pitch_deg,tgt_yaw_deg,pwm_fr,pwm_rl,pwm_fl,pwm_rr
1783120128049336576,0.001,0,0,-0.678863,-2.56819e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128050336512,0.001,0,0,-0.678863,-2.56779e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128051336448,0.001,0,0,-0.678863,-2.5674e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128052336384,0.001,0,0,-0.678863,-2.567e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128053336320,0.001,0,0,-0.678863,-2.56661e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128054336256,0.001,0,0,-0.678863,-2.56621e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128055336192,0.001,0,0,-0.678863,-2.56582e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128056336128,0.001,0,0,-0.678863,-2.56542e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128057336064,0.001,0,0,-0.678863,-2.56503e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128058336000,0.001,0,0,-0.678863,-2.56463e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128059335936,0.001,0,0,-0.678863,-2.56424e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128060335872,0.001,-0.680607,-0.680607,-0.678866,-2.61537e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128061335808,0.001,0,0,-0.678866,-2.61497e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128062335744,0.001,-0.680607,-0.680607,-0.67887,-2.66068e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128063335680,0.001,-0.680607,-0.680607,-0.678873,-2.70057e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128064335616,0.001,-0.680607,-0.680607,-0.678877,-2.73559e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128065335552,0.001,0,0,-0.678877,-2.73519e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128066335488,0.001,-0.680607,-0.680607,-0.67888,-2.76695e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128067335424,0.001,0,0,-0.67888,-2.76655e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128068335360,0.001,-0.680607,-0.680607,-0.678884,-2.79537e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128069335296,0.001,-0.680607,-0.680607,-0.678887,-2.82091e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128070335232,0.001,0,0,-0.678887,-2.82051e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128071335168,0.001,-0.680607,-0.680607,-0.67889,-2.84369e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128072335104,0.001,0,0,-0.67889,-2.84329e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128073335040,0.001,-0.680607,-0.680607,-0.678894,-2.8643e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128074334976,0.001,0,0,-0.678894,-2.8639e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128075334912,0.001,-0.680607,-0.680607,-0.678897,-2.88289e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128076334848,0.001,0,0,-0.678897,-2.8825e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128077334784,0.001,-0.680607,-0.680607,-0.678901,-2.89961e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128078334720,0.001,0,0,-0.678901,-2.89921e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128079334656,0.001,-0.680607,-0.680607,-0.678904,-2.91456e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128080334592,0.001,0,0,-0.678904,-2.91416e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128081334528,0.001,0,0,-0.678904,-2.91377e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128082334464,0.001,-0.680607,-0.680607,-0.678907,-2.92766e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128083334400,0.001,0,0,-0.678907,-2.92727e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128084334336,0.001,-0.680607,-0.680607,-0.678911,-2.93959e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128085334272,0.001,-0.680607,-0.680607,-0.678914,-2.95034e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128086334208,0.001,0,0,-0.678914,-2.94995e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128087334144,0.001,-0.680607,-0.680607,-0.678917,-2.95928e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128088334080,0.001,0,0,-0.678917,-2.95889e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128089334016,0.001,-0.680607,-0.680607,-0.678921,-2.96688e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128090333952,0.001,0,0,-0.678921,-2.96648e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128091333888,0.001,-0.680607,-0.680607,-0.678924,-2.9732e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128092333824,0.001,0,0,-0.678924,-2.97281e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128093333760,0.001,-0.680607,-0.680607,-0.678927,-2.97831e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128094333696,0.001,0,0,-0.678927,-2.97791e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128095333632,0.001,-0.680607,-0.680607,-0.67893,-2.98226e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128096333568,0.001,0,0,-0.678931,-2.98186e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128097333504,0.001,-0.680607,-0.680607,-0.678934,-2.98511e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128098333440,0.001,0,0,-0.678934,-2.98471e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128099333376,0.001,-0.680607,-0.680607,-0.678937,-2.98691e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128100333312,0.001,0,0,-0.678937,-2.98651e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128101333248,0.001,-0.680607,-0.680607,-0.67894,-2.98771e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128102333184,0.001,0,0,-0.67894,-2.98731e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128103333120,0.001,-0.680607,-0.680607,-0.678943,-2.98755e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128104333056,0.001,0,0,-0.678944,-2.98716e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128105332992,0.001,-0.680607,-0.680607,-0.678947,-2.98649e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128106332928,0.001,0,0,-0.678947,-2.9861e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128107332864,0.001,-0.680607,-0.680607,-0.67895,-2.98456e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128108332800,0.001,0,0,-0.67895,-2.98417e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128109332736,0.001,-0.680607,-0.680607,-0.678953,-2.98181e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128110332672,0.001,0,0,-0.678953,-2.98142e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128111332608,0.001,-0.680607,-0.680607,-0.678956,-2.97828e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128112332544,0.001,0,0,-0.678956,-2.97789e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128113332480,0.001,-0.680607,-0.680607,-0.678959,-2.974e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128114332416,0.001,0,0,-0.67896,-2.97361e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128115332352,0.001,-0.680607,-0.680607,-0.678963,-2.96902e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128116332288,0.001,0,0,-0.678963,-2.96862e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128117332224,0.001,-0.680607,-0.680607,-0.678966,-2.96336e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128118332160,0.001,-0.680607,-0.680607,-0.678969,-2.95775e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128119332096,0.001,0,0,-0.678969,-2.95736e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128120332032,0.001,-0.680607,-0.680607,-0.678972,-2.95109e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128121331968,0.001,0,0,-0.678972,-2.9507e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128122331904,0.001,-0.680607,-0.680607,-0.678975,-2.9438e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128123331840,0.001,-0.680607,-0.680607,-0.678978,-2.93665e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128124331776,0.001,0,0,-0.678978,-2.93626e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128125331712,0.001,-0.680607,-0.680607,-0.678981,-2.9285e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128126331648,0.001,0,0,-0.678981,-2.9281e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128127331584,0.001,-0.680607,-0.680607,-0.678985,-2.91977e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128128331520,0.001,0,0,-0.678985,-2.91938e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128129331456,0.001,0,0,-0.678985,-2.91898e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128130331392,0.001,-0.680607,-0.680607,-0.678988,-2.90978e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128131331328,0.001,0,0,-0.678988,-2.90939e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128132331264,0.001,-0.680607,-0.680607,-0.678991,-2.89976e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128133331200,0.001,0,0,-0.678991,-2.89937e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128134331136,0.001,-0.680607,-0.680607,-0.678994,-2.88934e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128135331072,0.001,-0.680607,-0.680607,-0.678997,-2.87928e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128136331008,0.001,0,0,-0.678997,-2.87888e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128137330944,0.001,-0.680607,-0.680607,-0.679,-2.86841e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128138330880,0.001,0,0,-0.679,-2.86801e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128139330816,0.001,-0.680607,-0.680607,-0.679003,-2.85716e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128140330752,0.001,0,0,-0.679003,-2.85676e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128141330688,0.001,0,0,-0.679003,-2.85637e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128142330624,0.001,-0.680607,-0.680607,-0.679006,-2.84483e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128143330560,0.001,0,0,-0.679006,-2.84444e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128144330496,0.001,-0.680607,-0.680607,-0.679009,-2.83265e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128145330432,0.001,0,0,-0.679009,-2.83226e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128146330368,0.001,-0.680607,-0.680607,-0.679012,-2.82024e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128147330304,0.001,0,0,-0.679012,-2.81985e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128148330240,0.001,-0.680607,-0.680607,-0.679015,-2.80762e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128149330176,0.001,0,0,-0.679015,-2.80723e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128150330112,0.001,-0.680607,-0.680607,-0.679018,-2.79481e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128151330048,0.001,-0.680607,-0.680607,-0.679021,-2.78254e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128152329984,0.001,-0.680607,-0.680607,-0.679024,-2.77039e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128153329920,0.001,-0.680607,-0.680607,-0.679027,-2.75833e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128154329856,0.001,-0.680607,-0.680607,-0.67903,-2.74634e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128155329792,0.001,-0.680607,-0.680607,-0.679033,-2.73439e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128156329728,0.001,0,0,-0.679033,-2.734e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128157329664,0.001,-0.680607,-0.680607,-0.679036,-2.72169e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128158329600,0.001,0,0,-0.679036,-2.72129e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128159329536,0.001,-0.680607,-0.680607,-0.679039,-2.70867e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128160329472,0.001,0,0,-0.679039,-2.70827e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128161329408,0.001,-0.680607,-0.680607,-0.679042,-2.69536e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128162329344,0.001,0,0,-0.679042,-2.69497e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128163329280,0.001,-0.680607,-0.680607,-0.679044,-2.68182e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128164329216,0.001,0,0,-0.679045,-2.68142e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128165329152,0.001,-0.680607,-0.680607,-0.679047,-2.66807e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128166329088,0.001,0,0,-0.679047,-2.66767e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128167329024,0.001,-0.680607,-0.680607,-0.67905,-2.65415e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128168328960,0.001,0,0,-0.67905,-2.65375e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128169328896,0.001,0,0,-0.67905,-2.65336e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128170328832,0.001,-0.680607,-0.680607,-0.679053,-2.63937e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128171328768,0.001,0,0,-0.679053,-2.63897e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128172328704,0.001,-0.680607,-0.680607,-0.679056,-2.62494e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128173328640,0.001,-0.680607,-0.680607,-0.679059,-2.61118e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128174328576,0.001,0,0,-0.679059,-2.61078e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128175328512,0.001,0,0,-0.679059,-2.61039e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128176328448,0.001,-0.680607,-0.680607,-0.679062,-2.59626e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128177328384,0.001,0,0,-0.679062,-2.59586e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128178328320,0.001,-0.680607,-0.680607,-0.679065,-2.58174e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128179328256,0.001,-0.680607,-0.680607,-0.679067,-2.56794e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128180328192,0.001,-0.680607,-0.680607,-0.67907,-2.55441e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128181328128,0.001,0,0,-0.67907,-2.55401e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128182328064,0.001,-0.680607,-0.680607,-0.679073,-2.54041e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128183328000,0.001,0,0,-0.679073,-2.54002e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128184327936,0.001,-0.680607,-0.680607,-0.679076,-2.52638e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128185327872,0.001,0,0,-0.679076,-2.52598e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128186327808,0.001,-0.680607,-0.680607,-0.679079,-2.51232e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128187327744,0.001,0,0,-0.679079,-2.51193e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128188327680,0.001,-0.680607,-0.680607,-0.679081,-2.49827e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128189327616,0.001,0,0,-0.679082,-2.49787e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128190327552,0.001,-0.680607,-0.680607,-0.679084,-2.48423e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128191327488,0.001,0,0,-0.679084,-2.48383e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128192327424,0.001,-0.680607,-0.680607,-0.679087,-2.47023e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128193327360,0.001,0,0,-0.679087,-2.46983e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128194327296,0.001,-0.680607,-0.680607,-0.67909,-2.45628e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128195327232,0.001,0,0,-0.67909,-2.45589e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128196327168,0.001,-0.680607,-0.680607,-0.679093,-2.4424e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128197327104,0.001,0,0,-0.679093,-2.44201e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128198327040,0.001,-0.680607,-0.680607,-0.679095,-2.4286e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128199326976,0.001,0,0,-0.679095,-2.42821e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128200326912,0.001,-0.680607,-0.680607,-0.679098,-2.4149e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128201326848,0.001,0,0,-0.679098,-2.4145e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128202326784,0.001,-0.680607,-0.680607,-0.679101,-2.40129e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128203326720,0.001,0,0,-0.679101,-2.40089e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128204326656,0.001,0,0,-0.679101,-2.4005e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128205326592,0.001,-0.680607,-0.680607,-0.679104,-2.38719e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128206326528,0.001,0,0,-0.679104,-2.3868e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128207326464,0.001,-0.680607,-0.680607,-0.679106,-2.37367e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128208326400,0.001,0,0,-0.679106,-2.37328e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128209326336,0.001,-0.680607,-0.680607,-0.679109,-2.36033e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
1783120128210326272,0.001,-0.680607,-0.680607,-0.679112,-2.34775e-05,0,0.5,0,0,0,0,0,-9.80665,0,0,0,0,0,0,0.5,0.5,0.5,0.5
