timestamp_ns,dt,raw_baro_alt,gps_alt,ekf_alt,ekf_vel_z,pid_target,pid_out_throttle
1782738230110682368,0.000125,0,0,77.7859,6.09625,100,0.84
1782738230110807296,0.000125,0,0,77.7866,6.09625,100,0.84
1782738230110932224,0.000125,0,0,77.7874,6.09625,100,0.84
1782738230111057152,0.000125,0,0,77.7882,6.09625,100,0.84
1782738230111182080,0.000125,0,0,77.7889,6.09626,100,0.84
1782738230111307008,0.000125,0,0,77.7897,6.09626,100,0.84
1782738230111431936,0.000125,0,0,77.7904,6.09626,100,0.84
1782738230111556864,0.000125,0,0,77.7912,6.09626,100,0.84
1782738230111681792,0.000125,0,0,77.792,6.09626,100,0.84
1782738230111806720,0.000125,0,0,77.7927,6.09626,100,0.84
1782738230111931648,0.000125,0,0,77.7935,6.09626,100,0.84
1782738230112056576,0.000125,0,0,77.7943,6.09626,100,0.84
1782738230112181504,0.000125,0,0,77.795,6.09626,100,0.84
1782738230112306432,0.000125,0,0,77.7958,6.09626,100,0.84
1782738230112431360,0.000125,0,0,77.7965,6.09626,100,0.84
1782738230112556288,0.000125,0,0,77.7973,6.09626,100,0.84
1782738230112681216,0.000125,0,0,77.7981,6.09626,100,0.84
1782738230112806144,0.000125,0,0,77.7988,6.09626,100,0.84
1782738230112931072,0.000125,0,0,77.7996,6.09626,100,0.84
1782738230113056000,0.000125,0,0,77.8003,6.09626,100,0.84
1782738230113180928,0.000125,0,0,77.8011,6.09626,100,0.84
1782738230113305856,0.000125,0,0,77.8019,6.09626,100,0.84
1782738230113430784,0.000125,0,0,77.8026,6.09627,100,0.84
1782738230113555712,0.000125,0,0,77.8034,6.09627,100,0.84
1782738230113680640,0.000125,0,0,77.8041,6.09627,100,0.84
1782738230113805568,0.000125,0,0,77.8049,6.09627,100,0.84
1782738230113930496,0.000125,0,0,77.8057,6.09627,100,0.84
1782738230114055424,0.000125,0,0,77.8064,6.09627,100,0.84
1782738230114180352,0.000125,0,0,77.8072,6.09627,100,0.84
1782738230114305280,0.000125,0,0,77.808,6.09627,100,0.84
1782738230114430208,0.000125,0,0,77.8087,6.09627,100,0.84
1782738230114555136,0.000125,0,0,77.8095,6.09627,100,0.84
1782738230114680064,0.000125,0,0,77.8102,6.09627,100,0.84
1782738230114804992,0.000125,0,0,77.811,6.09627,100,0.84
1782738230114929920,0.000125,0,0,77.8118,6.09627,100,0.84
1782738230115054848,0.000125,0,0,77.8125,6.09627,100,0.84
1782738230115179776,0.000125,0,0,77.8133,6.09627,100,0.84
1782738230115304704,0.000125,0,0,77.814,6.09627,100,0.84
1782738230115429632,0.000125,0,0,77.8148,6.09627,100,0.84
1782738230115554560,0.000125,0,0,77.8156,6.09627,100,0.84
1782738230115679488,0.000125,0,0,77.8163,6.09628,100,0.84
1782738230115804416,0.000125,0,0,77.8171,6.09628,100,0.84
1782738230115929344,0.000125,0,0,77.8179,6.09628,100,0.84
1782738230116054272,0.000125,0,0,77.8186,6.09628,100,0.84
1782738230116179200,0.000125,0,0,77.8194,6.09628,100,0.84
1782738230116304128,0.000125,0,0,77.8201,6.09628,100,0.84
1782738230116429056,0.000125,0,0,77.8209,6.09628,100,0.84
1782738230116553984,0.000125,0,0,77.8217,6.09628,100,0.84
1782738230116678912,0.000125,0,0,77.8224,6.09628,100,0.84
1782738230116803840,0.000125,0,0,77.8232,6.09628,100,0.84
1782738230116928768,0.000125,0,0,77.824,6.09628,100,0.84
1782738230117053696,0.000125,0,0,77.8247,6.09628,100,0.84
1782738230117178624,0.000125,0,0,77.8255,6.09628,100,0.84
1782738230117303552,0.000125,0,0,77.8262,6.09628,100,0.84
1782738230117428480,0.000125,0,0,77.827,6.09628,100,0.84
1782738230117553408,0.000125,0,0,77.8278,6.09628,100,0.84
1782738230117678336,0.000125,0,0,77.8285,6.09628,100,0.84
1782738230117803264,0.000125,0,0,77.8293,6.09628,100,0.84
1782738230117928192,0.000125,0,0,77.83,6.09629,100,0.84
1782738230118053120,0.000125,0,0,77.8308,6.09629,100,0.84
1782738230118178048,0.000125,0,0,77.8316,6.09629,100,0.84
1782738230118302976,0.000125,0,0,77.8323,6.09629,100,0.84
1782738230118427904,0.000125,0,0,77.8331,6.09629,100,0.84
1782738230118552832,0.000125,0,0,77.8339,6.09629,100,0.84
1782738230118677760,0.000125,0,0,77.8346,6.09629,100,0.84
1782738230118802688,0.000125,0,0,77.8354,6.09629,100,0.84
1782738230118927616,0.000125,0,0,77.8361,6.09629,100,0.84
1782738230119052544,0.000125,0,0,77.8369,6.09629,100,0.84
1782738230119177472,0.000125,0,0,77.8377,6.09629,100,0.84
1782738230119302400,0.000125,0,0,77.8384,6.09629,100,0.84
1782738230119427328,0.000125,0,0,77.8392,6.09629,100,0.84
1782738230119552256,0.000125,0,0,77.8399,6.09629,100,0.84
1782738230119677184,0.000125,0,0,77.8407,6.09629,100,0.84
1782738230119802112,0.000125,0,0,77.8415,6.09629,100,0.84
1782738230119927040,0.000125,0,0,77.8422,6.09629,100,0.84
1782738230120051968,0.000125,0,0,77.843,6.09629,100,0.84
