timestamp_ns,dt,raw_baro_alt,gps_alt,ekf_alt,ekf_vel_z,pid_target,pid_out_throttle
1782475489562463300,0.00025,-0.679513,-0.679513,-0.679497,-9.80827e-08,0,0.5
1782475489563338300,0.000875,-0.679513,-0.679513,-0.679497,-9.78887e-08,0,0.5
1782475489564713300,0.001375,-0.679513,-0.679513,-0.679497,-9.72114e-08,0,0.5
1782475489565588300,0.000875,-0.679513,-0.679513,-0.679497,-9.70462e-08,0,0.5
1782475489566463300,0.000875,-0.679513,-0.679513,-0.679497,-9.68858e-08,0,0.5
1782475489567463300,0.001,-0.679513,-0.679513,-0.679497,-9.66084e-08,0,0.5
1782475489568463300,0.001,-0.679513,-0.679513,-0.679497,-9.6341e-08,0,0.5
1782475489569463300,0.001,-0.679513,-0.679513,-0.679497,-9.60836e-08,0,0.5
1782475489570588300,0.001125,-0.679513,-0.679513,-0.679497,-9.5715e-08,0,0.5
1782475489571713300,0.001125,-0.679513,-0.679513,-0.679497,-9.53621e-08,0,0.5
1782475489572713300,0.001,-0.679513,-0.679513,-0.679497,-9.51462e-08,0,0.5
1782475489573838300,0.001125,-0.679513,-0.679513,-0.679497,-9.48192e-08,0,0.5
1782475489575088300,0.00125,-0.679513,-0.679513,-0.679497,-9.43871e-08,0,0.5
1782475489576088300,0.001,-0.679513,-0.679513,-0.679497,-9.42187e-08,0,0.5
1782475489577088300,0.001,-0.679513,-0.679513,-0.679497,-9.406e-08,0,0.5
1782475489577838300,0.00075,-0.679513,-0.679513,-0.679497,-9.41524e-08,0,0.5
1782475489579088300,0.00125,-0.679513,-0.679513,-0.679497,-9.37588e-08,0,0.5
1782475489579838300,0.00075,-0.679513,-0.679513,-0.679497,-9.38696e-08,0,0.5
1782475489580838300,0.001,-0.679513,-0.679513,-0.679497,-9.37357e-08,0,0.5
1782475489581838300,0.001,-0.679513,-0.679513,-0.679497,-9.36106e-08,0,0.5
1782475489582713300,0.000875,-0.679513,-0.679513,-0.679497,-9.36149e-08,0,0.5
1782475489583588300,0.000875,-0.679513,-0.679513,-0.679497,-9.36215e-08,0,0.5
1782475489584338300,0.00075,-0.679513,-0.679513,-0.679497,-9.37509e-08,0,0.5
1782475489585463300,0.001125,-0.679513,-0.679513,-0.679497,-9.35141e-08,0,0.5
1782475489586338300,0.000875,-0.679513,-0.679513,-0.679497,-9.35329e-08,0,0.5
